name	dist_sep	flux	flux_err	eflux	eflux_err	index	index_err	gal_pref	gal_pref_err	iso_norm	iso_norm_err	flux_ul	eflux_ul	TS
UN587736584433238190	0.0	2.54e-14	1.61e-13	3.38e-11	2.58e-10	4.98	19.29	0.59	0.05	1.32	0.07	2.95e-11	3.93e-08	-0.0
UN587735742075175099	0.0	3.03e-14	4.37e-13	4.32e-11	8.87e-10	4.33	47.95	0.53	0.05	1.47	0.06	2.24e-11	3.19e-08	-0.0
UN587735665306894463	0.0	2.52e-14	2.16e-14	3.35e-11	3.66e-11	5.0	3.06	1.18	0.08	0.99	0.08	1.36e-11	1.8e-08	-0.0
UN587728917913534685	0.0	4.64e-14	2.7e-13	8.63e-11	9.32e-10	3.16	12.59	1.01	0.1	1.16	0.1	2.08e-11	3.87e-08	-0.0
GZ587742575371223116	0.0	1.04e-13	9.41e-13	6.84e-10	3.89e-08	1.97	21.94	0.86	0.01	1.24	0.01	2.57e-11	1.7e-07	-0.0
UN587727865649889447	0.0	3.3e-14	1.07e-12	4.56e-11	1.53e-09	4.6	49.42	0.9	0.04	1.16	0.06	3.4e-11	4.7e-08	-0.0
GZ587742062125121739	0.491	1.07e-13	1.6e-12	1.44e-10	2.16e-09	4.86	0.82	1.01	0.03	1.1	0.06	4.78e-11	6.44e-08	-0.0
UN587739607557800054	0.0	1.21e-13	2.08e-12	1.1e-09	8.57e-08	1.83	24.48	1.01	0.01	1.04	0.01	1.67e-11	1.52e-07	-0.0
GZ587741534399430714	0.0	7.69e-14	1.38e-11	1.03e-10	1.9e-08	4.97	70.28	1.26	0.01	0.92	0.01	4.38e-11	5.84e-08	0.0
GZ588018055651328197	0.0	8.87e-14	3.04e-12	1.52e-10	1.05e-09	3.4	95.01	1.13	0.0	0.9	0.0	3.26e-11	5.58e-08	-0.0
UN588298662507512040	0.405	3.09e-14	2.66e-14	4.46e-11	4.23e-11	4.25	2.07	1.26	0.05	0.75	0.05	1.87e-11	2.7e-08	-0.0
GZ587742577523425404	0.0	5.14e-14	3.15e-13	1.05e-10	1.27e-09	2.95	11.62	0.97	0.04	1.06	0.07	2.58e-11	5.27e-08	-0.0
UN587739098605551755	0.0	8.24e-14	2.4e-13	3.44e-10	2.95e-09	2.21	3.5	0.84	0.11	1.16	0.1	2.27e-11	9.47e-08	-0.0
UN587728918448439369	0.0	1.14e-13	1.33e-12	9.14e-10	5.12e-08	1.89	18.75	1.04	0.01	1.12	0.01	1.4e-11	1.13e-07	-0.0
RCS0133_02149	0.066	2.93e-14	1.64e-13	4.09e-11	2.24e-10	4.5	2.01	1.07	0.04	0.95	0.06	3.49e-11	4.87e-08	-0.0
GZ587739376702259278	0.0	4.8e-13	1.18e-11	9.43e-10	3.26e-09	3.03	57.63	1.0	0.01	1.03	0.01	4.02e-11	7.89e-08	0.0
UN588017712046211148	0.0	1.21e-13	1.3e-13	1.01e-09	4.73e-08	1.87	19.38	1.3	0.01	0.85	0.01	1.77e-11	1.49e-07	-0.0
GZ588018056190099580	0.0	1.1e-13	6.49e-13	8.01e-10	4.58e-08	1.93	22.59	1.09	0.01	0.87	0.01	2.16e-11	1.57e-07	-0.0
UN587737810643910952	0.0	8.65e-14	6.14e-12	1.37e-10	6.47e-09	3.72	111.49	1.05	0.0	0.87	0.01	5.07e-11	8.01e-08	0.0
GT1237673807580693064	0.0	3.7e-14	4.66e-13	5.76e-11	9.7e-10	3.79	30.7	1.11	0.05	0.87	0.11	3.68e-11	5.72e-08	-0.0
GZ587739707416445086	0.358	3.93e-14	5.41e-12	5.83e-11	7.81e-09	4.05	26.29	0.9	0.01	1.2	0.03	4.62e-11	6.87e-08	-0.0
GZ587739706872037591	0.0	4.12e-14	7.59e-13	6.6e-11	1.34e-09	3.66	20.07	0.45	0.03	1.53	0.04	3.25e-11	5.2e-08	-0.0
UN587738615954276479	0.0	2.72e-14	2.84e-13	3.73e-11	5.22e-10	4.69	37.21	1.37	0.12	0.83	0.12	3.31e-11	4.53e-08	-0.0
MRK1431	0.0	1.44e-13	2.55e-12	1.95e-09	1.15e-07	1.68	15.33	1.03	0.01	0.89	0.01	1.24e-11	1.67e-07	0.0
GZ587735660477808746	0.0	3.9e-14	7.46e-13	5.97e-11	3.01e-09	3.87	168.19	1.14	0.0	0.86	0.0	3.5e-11	5.37e-08	-0.0
UN587731521206288481	0.0	2.59e-14	1.27e-13	3.48e-11	2.29e-10	4.89	19.0	1.01	0.06	1.0	0.08	1.44e-11	1.93e-08	-0.0
GZ588007005254647968	0.0	2.81e-14	6.09e-13	3.82e-11	8.79e-10	4.75	28.35	1.2	0.1	0.94	0.1	2.77e-11	3.76e-08	-0.0
RCS2338_13517	0.0	5.56e-14	3.08e-13	1.22e-10	1.16e-09	2.82	7.76	1.09	0.09	0.84	0.11	2.89e-11	6.37e-08	-0.0
UN587725552828612618	0.0	3.5e-14	2.49e-13	5.37e-11	5.87e-10	3.86	20.38	0.95	0.09	1.19	0.09	1.95e-11	2.99e-08	-0.0
GZ587736584438481102	0.0	5.97e-14	1.95e-11	8.92e-11	2.43e-08	4.01	326.48	0.99	0.02	0.89	0.04	3.83e-11	5.72e-08	-0.0
UN587725575889617199	0.0	4.71e-14	1.21e-12	8.69e-11	4.85e-09	3.18	78.46	1.19	0.0	0.88	0.0	2.39e-11	4.4e-08	-0.0
RCS1514_08414	0.0	1.05e-13	1.87e-12	7.33e-10	5.19e-08	1.95	23.69	0.98	0.0	0.88	0.01	2.82e-11	1.97e-07	-0.0
UN587725552268738844	0.0	3.75e-14	3.11e-13	5.98e-11	7.92e-10	3.67	22.18	1.15	0.04	0.57	0.09	3.25e-11	5.18e-08	-0.0
UN587725551213740218	0.0	2.78e-14	2.22e-13	3.79e-11	3.65e-10	4.72	23.2	1.17	0.1	0.93	0.1	1.75e-11	2.38e-08	-0.0
UN587725490527011227	0.0	3.15e-14	1.36e-12	4.55e-11	2.84e-09	4.24	141.34	1.19	0.04	0.87	0.08	2.13e-11	3.07e-08	-0.0
UN587725474417672304	0.0	2.53e-14	5.79e-14	3.38e-11	9.22e-11	4.98	6.74	1.05	0.04	0.85	0.04	1.27e-11	1.69e-08	-0.0
UN587725469593501956	0.0	3.11e-14	3.68e-13	4.47e-11	7.38e-10	4.28	36.47	0.9	0.04	1.11	0.08	1.94e-11	2.79e-08	-0.0
GZ587724649790898233	0.361	3.7e-14	5.98e-14	5.86e-11	1.11e-10	3.71	2.19	1.13	0.06	1.1	0.1	3.62e-11	5.73e-08	-0.0
GZ588009371220770913	0.0	1.35e-13	3.73e-12	7.47e-10	8.05e-09	2.06	19.18	1.01	0.01	0.88	0.01	2.26e-11	1.25e-07	-0.0
GZ587731889504518219	0.0	5.3e-14	3.75e-13	1.1e-10	1.3e-09	2.92	10.16	1.25	0.1	0.86	0.09	2.41e-11	5.02e-08	-0.0
GZ587734862679900354	0.0	1.69e-13	2.6e-12	2.25e-10	3.46e-09	5.0	0.76	1.04	0.05	1.04	0.09	4.23e-11	5.63e-08	0.0
GZ588017625086165005	0.0	2.83e-14	2.12e-13	3.94e-11	4.11e-10	4.55	26.8	1.15	0.09	0.93	0.09	2.39e-11	3.31e-08	-0.0
GZ587726015070929132	0.315	3.29e-14	4.32e-13	4.58e-11	5.99e-10	4.53	1.61	0.79	0.03	1.33	0.06	4.69e-11	6.52e-08	-0.0
GZ587727178988388360	0.342	3.13e-14	3.62e-12	4.52e-11	7.77e-09	4.25	411.91	1.09	0.0	0.84	0.0	2.73e-11	3.93e-08	-0.0
GZ587729747375358193	0.393	1.55e-12	8.88e-12	2.12e-09	1.2e-08	4.69	1.59	0.99	0.02	0.98	0.09	6.35e-11	8.69e-08	0.0
GZ587739720311767070	0.271	3.08e-14	2.42e-14	4.44e-11	5.18e-11	4.26	2.8	0.93	0.02	1.17	0.08	2.66e-11	3.84e-08	-0.0
UN588011123580338287	0.0	6.82e-14	2.42e-13	2.02e-10	1.62e-09	2.47	4.4	1.2	0.1	0.95	0.1	2.03e-11	6.01e-08	-0.0
GZ587742013280747527	0.353	4.22e-13	3.96e-12	5.9e-10	5.5e-09	4.5	1.63	1.11	0.07	1.17	0.07	4.21e-11	5.88e-08	0.0
GZ587742551217144012	0.0	1.13e-13	1.83e-13	8.65e-10	4.08e-08	1.91	19.75	0.81	0.01	1.4	0.01	2.14e-11	1.63e-07	-0.0
UN587739294551572527	0.0	2.61e-14	1.8e-13	3.52e-11	3.17e-10	4.87	24.92	1.16	0.1	1.01	0.11	1.78e-11	2.4e-08	-0.0
UN587732153638387901	0.434	2.92e-14	3.64e-14	4.1e-11	5.17e-11	4.45	1.7	1.02	0.04	1.03	0.05	3.27e-11	4.6e-08	-0.0
UN587739610231930961	0.0	5.62e-14	5.91e-13	1.2e-10	1.7e-09	2.86	9.4	1.14	0.1	1.01	0.11	2.82e-11	6.04e-08	-0.0
UN587732054858662122	0.0	2.53e-14	8.66e-14	3.37e-11	1.17e-10	5.0	2.85	1.28	0.12	0.66	0.12	2.06e-11	2.74e-08	-0.0
RCS1514_09023	0.0	6.88e-14	6.41e-13	1.97e-10	2.64e-09	2.5	6.1	0.88	0.04	1.19	0.11	3.23e-11	9.25e-08	-0.0
RCS1514_08980	0.0	3.56e-14	5.66e-13	5.25e-11	1e-09	4.11	38.78	0.88	0.04	1.25	0.11	3.49e-11	5.14e-08	-0.0
RCS1514_07943	0.0	2.73e-14	2.94e-13	3.73e-11	5.33e-10	4.72	38.36	0.88	0.03	1.19	0.09	2.71e-11	3.7e-08	-0.0
RCS1514_07913	0.0	2.31e-13	1.23e-11	2.33e-09	3.09e-08	1.79	15.93	0.83	0.01	1.34	0.02	2.34e-11	2.36e-07	0.0
RCS1303_07499	0.0	2.85e-14	2.5e-13	3.91e-11	4.2e-10	4.67	25.72	0.78	0.04	1.26	0.1	2.02e-11	2.77e-08	-0.0
RCS1040_06072	0.0	2.8e-14	4.92e-13	3.77e-11	7.09e-10	4.85	25.78	1.0	0.11	0.91	0.1	2.58e-11	3.47e-08	-0.0
RCS0357_05760	0.0	3.76e-14	3.57e-13	5.91e-11	7.8e-10	3.74	23.76	0.86	0.03	1.28	0.06	3.24e-11	5.09e-08	-0.0
RCS0310_04038	0.0	4.6e-14	9.97e-13	7.39e-11	1.8e-09	3.64	28.61	1.02	0.03	0.89	0.06	3.74e-11	6.01e-08	-0.0
RCS0133_02194	0.0	2.52e-14	3.33e-14	3.35e-11	5.71e-11	4.99	4.84	1.11	0.06	0.91	0.09	1.47e-11	1.96e-08	-0.0
RCS0133_01876	0.0	3.59e-14	4.17e-13	5.51e-11	8.75e-10	3.86	29.97	0.99	0.06	1.03	0.09	3.62e-11	5.56e-08	-0.0
RCS0047_01245	0.0	2.57e-14	1.24e-13	3.45e-11	2.18e-10	4.92	18.0	1.0	0.07	1.01	0.1	2.01e-11	2.69e-08	-0.0
RCS0047_00115	0.0	3.55e-14	6.25e-13	5.49e-11	1.5e-09	3.82	49.88	0.84	0.06	1.24	0.09	2.3e-11	3.56e-08	-0.0
RCS0047_00110	0.0	3.2e-12	3.25e-11	4.27e-09	4.33e-08	4.95	3.42	0.95	0.04	1.09	0.06	5.99e-11	8.01e-08	0.0
J111752.32-005759.72	0.0	1.08e-13	4.05e-12	2.71e-10	1.07e-08	2.64	10.47	1.12	0.06	1.08	0.11	3.85e-11	9.69e-08	-0.0
J103333.12+010635.10	0.0	4.3e-14	3.19e-13	7.52e-11	9.72e-10	3.33	17.22	1.15	0.06	1.09	0.1	3.48e-11	6.08e-08	-0.0
J095534.56-005351.13	0.0	4.93e-14	6.71e-13	8.99e-11	1.53e-09	3.21	15.22	1.06	0.04	1.01	0.07	3.36e-11	6.12e-08	-0.0
J094306.00+001912.86	0.0	4.18e-14	6.43e-13	6.71e-11	1.23e-09	3.64	22.41	1.12	0.04	0.82	0.08	3.79e-11	6.09e-08	-0.0
GZ587722952767439436	0.231	2.73e-14	8.46e-14	3.73e-11	1.15e-10	4.71	1.29	0.95	0.01	1.23	0.08	5.37e-11	7.34e-08	-0.0
UN587739720828977224	0.0	6.68e-14	1.16e-12	1.64e-10	3.18e-09	2.67	7.15	1.1	0.14	0.98	0.13	2.84e-11	6.96e-08	-0.0
RCS1645_09884	0.0	2.85e-14	2.34e-13	3.96e-11	4.41e-10	4.55	28.47	0.71	0.05	1.35	0.07	2.88e-11	4e-08	-0.0
RCS1645_10190	0.0	2.57e-14	1.3e-13	3.45e-11	2.22e-10	4.92	17.58	0.88	0.05	1.13	0.07	2.09e-11	2.8e-08	-0.0
RCS2143_10927	0.0	1.06e-13	2.36e-12	7.61e-10	5.47e-08	1.94	21.98	1.1	0.0	0.79	0.01	2.63e-11	1.88e-07	-0.0
GZ588017705076916337	0.0	3.08e-14	3.63e-13	4.43e-11	7.57e-10	4.26	38.77	1.02	0.05	1.19	0.07	2.99e-11	4.31e-08	-0.0
GZ588017703466238041	0.0	6.55e-14	1.46e-12	1.52e-10	3.67e-09	2.74	7.88	1.01	0.05	1.23	0.07	3.61e-11	8.38e-08	-0.0
GZ587735349636038678	0.0	6.27e-14	7.08e-13	1.52e-10	2.39e-09	2.68	8.99	1.27	0.06	0.73	0.11	3.32e-11	8.05e-08	-0.0
GZ588023669707571417	0.0	5.87e-14	2.86e-13	1.39e-10	1.28e-09	2.71	6.61	0.96	0.05	1.26	0.07	3.07e-11	7.27e-08	-0.0
GZ587742008969789656	0.334	1.14e-12	6.4e-12	1.52e-09	8.56e-09	4.94	0.54	0.92	0.06	1.11	0.1	4.51e-11	6.03e-08	0.0
RCS0047_01722	0.093	2.82e-14	5.32e-14	3.91e-11	6.73e-11	4.57	2.43	0.97	0.03	1.09	0.06	3.02e-11	4.19e-08	-0.0
GZ587731890041716947	0.0	8.82e-14	4.53e-13	4.04e-10	2.31e-08	2.16	29.91	1.25	0.01	0.88	0.01	1.93e-11	8.83e-08	0.0
GZ587736620400378516	0.0	2.98e-14	3.66e-13	4.19e-11	7.04e-10	4.45	41.16	1.05	0.03	0.81	0.07	2.26e-11	3.18e-08	-0.0
GZ587741709419151460	0.0	2.56e-14	1.11e-13	3.43e-11	2e-10	4.92	17.08	1.26	0.1	0.97	0.1	1.74e-11	2.33e-08	-0.0
GZ587742014900273299	0.0	6.01e-14	1.35e-12	1.4e-10	3.55e-09	2.74	10.18	0.97	0.04	1.05	0.05	3.76e-11	8.74e-08	-0.0
RCS2143_11004	0.0	2.99e-14	5.06e-13	4.19e-11	9.1e-10	4.47	47.31	1.09	0.03	0.84	0.09	3.36e-11	4.71e-08	-0.0
GZ588016878823080050	0.0	5.16e-14	8.62e-13	8.72e-11	1.6e-09	3.45	21.2	1.19	0.05	0.82	0.11	3.17e-11	5.35e-08	-0.0
GZ587730022788235376	0.0	3.57e-14	3.58e-13	5.49e-11	7.89e-10	3.84	25.01	0.92	0.05	1.16	0.11	3.15e-11	4.85e-08	-0.0
GZ587739648346292383	0.0	2.67e-14	2.2e-13	3.58e-11	3.31e-10	4.91	20.05	0.97	0.05	1.11	0.07	2.06e-11	2.76e-08	-0.0
GZ587741710492237912	0.0	2.52e-14	2.81e-14	3.35e-11	3.77e-11	5.0	0.45	1.03	0.1	1.15	0.09	1.57e-11	2.09e-08	-0.0
RCS2329_13997	0.0	3.57e-14	4.37e-13	5.5e-11	1.02e-09	3.84	34.76	0.86	0.05	1.08	0.1	3.11e-11	4.79e-08	-0.0
RCS2329_13873	0.0	3.34e-14	9.59e-13	4.54e-11	1.28e-09	4.74	29.38	1.09	0.05	0.78	0.1	3.83e-11	5.21e-08	-0.0
RCS2338_13727	0.0	2.83e-14	3.66e-13	3.93e-11	7.1e-10	4.55	46.08	1.06	0.07	0.86	0.1	1.75e-11	2.43e-08	-0.0
RCS2338_13719	0.0	1.24e-13	3.29e-12	8.66e-10	1.98e-08	1.95	21.96	1.15	0.01	0.71	0.01	2.21e-11	1.55e-07	-0.0
UN587734622176149693	0.0	3.2e-14	4.06e-13	4.56e-11	8.01e-10	4.33	42.29	0.87	0.13	1.06	0.12	1.63e-11	2.32e-08	-0.0
UN587725469054075230	0.0	2.96e-14	3.83e-13	4.2e-11	7.72e-10	4.39	44.06	1.12	0.04	0.71	0.1	2.41e-11	3.42e-08	-0.0
UN588295840171491360	0.0	3.25e-14	3.55e-13	4.79e-11	7.76e-10	4.09	34.01	0.9	0.11	1.14	0.1	1.77e-11	2.62e-08	-0.0
UN588009371222409341	0.0	7.57e-14	1.99e-12	2.69e-10	2.1e-08	2.32	37.7	0.91	0.01	0.98	0.01	2.28e-11	8.1e-08	-0.0
UN588017603603071019	0.0	5.37e-14	3.89e-13	1.14e-10	1.43e-09	2.88	10.56	1.08	0.13	0.99	0.12	2.6e-11	5.52e-08	-0.0
UN588017603625091147	0.0	2.54e-14	8.74e-14	3.38e-11	1.26e-10	4.99	6.54	0.5	0.05	1.45	0.06	2.01e-11	2.68e-08	-0.0
UN588017605216895049	0.0	6.82e-14	2.29e-13	2.02e-10	1.77e-09	2.47	4.93	1.26	0.11	0.86	0.11	2.36e-11	7e-08	-0.0
UN588013383281213585	0.0	2.93e-14	3.29e-13	4.11e-11	6.36e-10	4.46	37.25	1.46	0.1	0.7	0.1	1.95e-11	2.74e-08	-0.0
UN588017110223290493	0.0	2.8e-14	2.26e-13	3.83e-11	3.92e-10	4.7	26.03	1.41	0.11	0.74	0.11	1.48e-11	2.03e-08	-0.0
UN588017116124807318	0.0	4.27e-13	2.11e-11	4.34e-09	1.01e-07	1.79	10.44	1.26	0.02	0.79	0.02	1.92e-11	1.96e-07	0.0
UN588017109688254565	0.0	3.22e-14	4.13e-13	4.73e-11	8.93e-10	4.12	40.38	1.24	0.11	0.84	0.11	2.37e-11	3.48e-08	-0.0
UN588017948272361474	0.0	2.8e-14	3.39e-13	3.84e-11	5.61e-10	4.69	31.79	1.17	0.13	0.96	0.12	2.51e-11	3.43e-08	-0.0
UN588017111298932922	0.0	1.05e-13	4.35e-13	6.03e-10	3.36e-08	2.04	29.27	1.23	0.01	0.85	0.01	1.86e-11	1.07e-07	-0.0
UN588007005800759571	0.0	2.72e-14	2.32e-13	3.71e-11	4.16e-10	4.73	29.73	1.08	0.09	1.07	0.1	1.93e-11	2.63e-08	-0.0
UN588297863120683115	0.0	3.36e-14	4.45e-13	4.93e-11	8.47e-10	4.12	32.2	1.47	0.11	0.73	0.11	2.42e-11	3.55e-08	-0.0
UN587739407328346286	0.0	4.69e-14	3.02e-13	8.8e-11	1.06e-09	3.14	13.78	0.77	0.07	1.19	0.06	2.74e-11	5.14e-08	-0.0
UN588011217531961350	0.0	2.85e-14	2.46e-13	3.96e-11	4.44e-10	4.57	28.25	0.93	0.09	1.2	0.1	2.28e-11	3.16e-08	-0.0
GZ588017721176424523	0.0	8.19e-14	4.56e-13	3.04e-10	2.88e-09	2.29	3.73	1.14	0.12	0.98	0.12	1.74e-11	6.45e-08	-0.01
GZ587739648357892197	0.0	1.21e-13	2.77e-12	1.14e-09	8.95e-08	1.82	22.28	1.14	0.01	1.02	0.01	1.75e-11	1.65e-07	-0.01
RCS0047_01367	0.0	1.08e-13	6.31e-13	6.96e-10	6.71e-09	1.98	2.59	1.17	0.04	0.81	0.07	1.99e-11	1.29e-07	-0.01
RCS2329_13088	0.0	1.13e-13	6.36e-13	8.08e-10	6.93e-09	1.94	2.09	1.01	0.05	0.97	0.11	1.84e-11	1.31e-07	-0.01
GZ588017704566849932	0.0	2.71e-14	2.1e-13	3.69e-11	3.88e-10	4.73	28.79	0.82	0.03	1.25	0.1	1.23e-11	1.68e-08	-0.01
UN587733605338906896	0.0	9.98e-14	9.14e-13	6.06e-10	3.25e-08	2.01	21.26	0.9	0.01	1.18	0.01	1.89e-11	1.15e-07	-0.01
UN587736583892828168	0.0	3.96e-14	3.06e-13	6.5e-11	8.16e-10	3.55	19.33	0.63	0.06	1.29	0.06	1.65e-11	2.71e-08	-0.01
GZ587739609171230755	0.0	1.01e-13	1.87e-12	6.42e-10	4.27e-08	1.99	22.37	1.0	0.01	1.02	0.01	1.64e-11	1.04e-07	-0.01
UN587738616483807317	0.0	1.01e-13	1.78e-12	6.51e-10	3.99e-08	1.99	20.28	1.29	0.01	0.81	0.01	1.5e-11	9.62e-08	-0.01
GZ588010358014279724	0.0	7.41e-14	1.6e-12	2.53e-10	1.59e-08	2.35	31.25	0.75	0.0	1.35	0.01	1.43e-11	4.87e-08	-0.01
GZ587738617554337916	0.0	2.52e-14	3.69e-14	3.36e-11	6.36e-11	4.99	5.45	1.22	0.09	0.77	0.09	1.06e-11	1.42e-08	-0.01
GZ587734689816838204	0.0	1.17e-13	2.1e-12	1.03e-09	7.16e-08	1.85	21.16	1.02	0.01	0.99	0.01	2.16e-11	1.9e-07	-0.01
UN587738948829577354	0.0	4e-14	3.7e-13	6.62e-11	9.98e-10	3.52	22.77	1.4	0.11	0.81	0.11	1.61e-11	2.66e-08	-0.01
UN587735662086914249	0.0	4.51e-14	3.48e-13	8.18e-11	1.13e-09	3.23	16.93	0.98	0.13	0.99	0.12	1.57e-11	2.84e-08	-0.01
GZ587726100419641479	0.0	1.12e-13	1.35e-12	8.73e-10	5.24e-08	1.9	20.5	0.94	0.0	1.17	0.01	2.25e-11	1.76e-07	-0.01
GZ587735344262283322	0.0	1.09e-13	4.75e-13	7.9e-10	4.22e-08	1.93	21.6	0.96	0.01	1.15	0.01	2.72e-11	1.97e-07	-0.01
UN587739505012637830	0.0	9.49e-14	1.18e-12	5.25e-10	2.77e-08	2.06	20.33	1.11	0.01	0.93	0.01	1.62e-11	8.96e-08	-0.01
UN587733397572616410	0.0	2.55e-14	8.6e-14	3.4e-11	1.54e-10	4.95	13.41	0.65	0.04	1.29	0.06	1.23e-11	1.64e-08	-0.01
GT1237661151377424586	0.0	8.14e-14	1.5e-12	3.31e-10	1.95e-08	2.23	25.51	1.33	0.01	0.78	0.0	1.32e-11	5.35e-08	-0.01
UN587732483813933268	0.0	1.13e-13	2.62e-12	9.12e-10	7.42e-08	1.88	24.48	1.21	0.01	0.78	0.01	1.71e-11	1.39e-07	-0.01
UN587729409684275383	0.0	1.18e-13	1.67e-12	1.05e-09	5.74e-08	1.84	16.51	1.15	0.01	0.96	0.01	1.15e-11	1.02e-07	-0.01
UN587729387694325932	0.0	1.09e-13	2.26e-12	8.11e-10	5.5e-08	1.92	20.39	1.22	0.01	0.95	0.01	1.29e-11	9.6e-08	-0.01
GZ587742575368142991	0.0	8.92e-14	2e-13	4.37e-10	2.95e-09	2.12	2.47	0.87	0.05	1.25	0.06	2.28e-11	1.12e-07	-0.01
GZ587742550138159378	0.0	1.23e-13	1.87e-12	1.17e-09	7.38e-08	1.81	19.05	0.87	0.01	1.18	0.01	1.76e-11	1.68e-07	-0.01
GT1237671262267506768	0.0	9.04e-14	7.87e-13	3.41e-10	4.12e-09	2.28	4.28	1.07	0.08	0.94	0.12	2.15e-11	8.08e-08	-0.01
GZ588295840176472162	0.0	1.09e-13	4.14e-13	7.88e-10	3.8e-08	1.93	19.62	1.43	0.01	0.76	0.01	2.1e-11	1.51e-07	-0.01
GZ588848898833776730	0.0	9.52e-14	1.93e-12	5.34e-10	3.9e-08	2.05	26.29	1.15	0.01	1.02	0.01	1.92e-11	1.08e-07	-0.01
GZ587736543086903488	0.0	9.88e-14	1.15e-12	5.93e-10	3.37e-08	2.02	21.72	0.76	0.0	1.41	0.01	1.97e-11	1.18e-07	-0.01
GZ587727882550968404	0.0	1.14e-13	2.28e-12	9.5e-10	6.46e-08	1.87	20.04	1.11	0.01	0.79	0.01	1.68e-11	1.4e-07	-0.01
GZ587739133488070838	0.0	1.03e-13	2.97e-13	6.91e-10	6.21e-09	1.97	2.8	0.95	0.12	1.05	0.11	1.32e-11	8.85e-08	-0.01
UN587732152572248153	0.0	1.07e-13	1.96e-12	7.63e-10	5.44e-08	1.94	23.43	1.13	0.01	0.87	0.01	2e-11	1.43e-07	-0.01
GZ587736543085789314	0.0	1.07e-13	2.05e-12	7.64e-10	5.48e-08	1.94	23.2	0.73	0.01	1.47	0.01	1.67e-11	1.19e-07	-0.01
GZ587738617558663330	0.0	1.18e-13	4.06e-12	1.05e-09	1.22e-07	1.85	33.67	1.26	0.01	0.83	0.0	1.78e-11	1.58e-07	-0.01
UN587725819097448646	0.0	3.89e-14	4.53e-13	5.71e-11	8.65e-10	4.13	33.02	0.98	0.07	0.99	0.07	1.23e-11	1.8e-08	-0.01
GZ587739811038691942	0.0	1.15e-13	1.71e-12	9.64e-10	5.6e-08	1.87	17.97	0.93	0.0	1.28	0.01	1.7e-11	1.43e-07	-0.01
GT1237667209974710300	0.0	7.99e-14	4.54e-13	2.8e-10	3.04e-09	2.33	4.81	0.93	0.06	1.17	0.1	1.63e-11	5.73e-08	-0.01
GT1237665331455459378	0.0	9.23e-14	2.08e-13	4.86e-10	3.41e-09	2.08	2.47	1.26	0.11	0.88	0.11	1.62e-11	8.56e-08	-0.01
RCS0310_04002	0.0	1.19e-13	1.21e-12	1.05e-09	5.88e-08	1.85	18.81	1.04	0.01	0.83	0.01	1.72e-11	1.52e-07	-0.01
GZ587732482224881703	0.0	8.29e-14	2e-12	3.5e-10	2.67e-08	2.21	31.95	0.92	0.01	1.07	0.01	1.25e-11	5.27e-08	-0.01
GZ588848900986044588	0.0	1.29e-13	4.06e-13	1.38e-09	1.27e-08	1.77	2.39	0.65	0.04	1.6	0.07	1.81e-11	1.93e-07	-0.01
GZ587725994111795554	0.0	9.46e-14	2.28e-13	5.23e-10	3.77e-09	2.06	2.46	1.2	0.06	0.93	0.07	1.86e-11	1.03e-07	-0.01
GZ587736540938895373	0.0	9.98e-14	1.49e-12	6.16e-10	3.85e-08	2.0	22.51	0.76	0.0	1.34	0.01	1.93e-11	1.19e-07	-0.01
GZ587736619858460680	0.0	9.43e-14	1.36e-12	5.14e-10	3.22e-08	2.06	24.47	0.87	0.01	1.14	0.01	1.78e-11	9.72e-08	-0.01
GZ588017606293979222	0.0	1.09e-13	2.25e-12	8.29e-10	5.63e-08	1.91	20.45	1.49	0.01	0.71	0.01	1.22e-11	9.25e-08	-0.01
GZ588017724940878045	0.0	9.28e-14	6.03e-13	4.45e-10	4.37e-09	2.13	2.9	0.97	0.06	1.02	0.12	2.19e-11	1.05e-07	-0.01
UN587738947742990444	0.0	1.12e-13	1.16e-12	8.71e-10	5.27e-08	1.9	21.48	1.06	0.01	0.91	0.01	1.57e-11	1.22e-07	-0.01
GZ587739152819617845	0.0	1.1e-13	2.84e-12	8.51e-10	6.94e-08	1.9	23.91	0.98	0.01	1.24	0.01	1.71e-11	1.32e-07	-0.01
GZ588009368008654963	0.0	1.16e-13	1.49e-12	9.61e-10	6.64e-08	1.87	23.48	1.0	0.01	1.01	0.01	2.22e-11	1.84e-07	-0.01
GZ587742774549610614	0.0	8.72e-14	1.83e-12	4.03e-10	3.29e-08	2.15	34.47	1.06	0.01	1.09	0.01	1.73e-11	8e-08	-0.01
GZ587742191527329926	0.0	8.23e-14	1.98e-12	3.4e-10	2.84e-08	2.22	37.15	0.58	0.0	1.48	0.01	1.38e-11	5.68e-08	-0.01
GT1237651273510289469	0.0	9.63e-14	2.62e-13	5.55e-10	4.69e-09	2.04	2.83	1.19	0.08	0.79	0.08	1.27e-11	7.3e-08	-0.01
GZ587727180616040528	0.0	1.14e-13	1.53e-12	9.23e-10	6.22e-08	1.88	22.76	0.99	0.0	0.96	0.01	2.13e-11	1.73e-07	-0.01
GZ587741727654871133	0.0	2.73e-14	2.31e-13	3.73e-11	4.34e-10	4.68	31.33	0.97	0.06	1.16	0.06	1.12e-11	1.53e-08	-0.01
MCG+06-05-021	0.0	1.02e-13	1.94e-12	6.68e-10	4.59e-08	1.98	22.92	1.05	0.0	1.0	0.01	2.33e-11	1.52e-07	-0.01
